problem name,setup time,solve time,run time,status,primal residual,primal ratio,prim_normalized,dual residual,dual ratio,dual_normalized,duality gap,duality gap ratio,duality_gap_normalized,integral_sum,restart,iterations,task_id,restart_type,alpha,rho_is_vec,adaptive_rho_tolerance_greater,adaptive_rho_tolerance_less,rho_custom_condition,rho_custom_tolerance,adapt_rho_on_restart,custom_average_rest,beta,ini_rest_len,lambd,xi,vector_rho_in_averaged_KKT,halpern_scheme,alpha_adjustment_reflected_halpern,adaptive_rest,restart_necessary,restart_artificial,halpern_step_first_inner_iter,pid_controller,KP,KI,negate_K
CONT-101,0.078945995,15.340897213,15.419843208,solved,6.510390759516275e-07,0.001049838426150946,6.24902076600262e-08,8.806659717633145e-11,8.798373183192507e-05,8.798373183192507e-11,2.4014785536818906e-06,0.9745173871835531,9.745173874088169e-07,6521.84452951785,223,11175,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
CVXQP1_L,1.272193277,49.756287192,51.028480469,solved,6.998269645727081e-06,0.1882289774890853,9.99752755225857e-07,0.007739057546966185,0.06346714231035484,6.346714225752457e-08,-22.959303229564775,0.10560390504015123,1.0560391792337215e-07,410.913058694312,168,8400,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
CVXQP1_M,0.005607926,0.13131974,0.136927666,solved,6.439011063473256e-06,0.9198587218331781,9.198587218321516e-07,0.0004862270140165176,0.040744283184908414,4.0744283177284484e-08,-0.013070916291326284,0.006009556886908333,6.009550035875759e-09,5.657817292847525,12,625,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
CVXQP1_S,0.000191741,0.002130804,0.002322545,solved,2.6524925324401887e-06,0.37892750437638867,3.78927504376806e-07,0.0008509451113144782,0.759012902550827,7.590129026436419e-07,-0.0008419206569669768,0.036317177886000813,3.631717835678551e-08,0.009570341864610147,8,425,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
CVXQP2_L,0.823380547,7.65612977,8.479510316999999,solved,6.054662176221107e-06,0.8649517381166195,8.649517381164962e-07,6.960751203468258e-05,0.0005219334046402073,5.219334002940148e-10,-0.0026807686271342643,1.638605102312615e-05,1.6377615407099797e-11,103.32213138624113,33,1650,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
CVXQP2_M,0.003973696,0.019745666,0.023719361999999997,solved,3.6776095662963433e-06,0.5253727947039448,5.25372794704306e-07,9.86873119352212e-05,0.008783246728065852,8.783246706755506e-09,-0.0007886774837970734,0.00048080706130164755,4.808094743311663e-10,1.0384695064293445,3,175,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
CVXQP2_S,0.000213301,0.000343232,0.000556533,solved,1.2450216137444721e-08,0.000944889688297231,1.7786023053105206e-09,2.4171390260828038e-05,0.024104147804175056,2.4104147884706246e-08,-1.129508382291533e-05,0.0006953867262168533,6.953867262168534e-10,0.003886589740040767,1,75,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
CVXQP3_L,1.601684155,80.26768871,81.869372865,solved,6.93859729104907e-06,0.9912278709939377,9.912278709445334e-07,0.009565254231084966,0.0789708511582229,7.897085115605661e-08,-72.05685096750953,0.31136535824449557,3.113654190183278e-07,90.98767866031137,240,12000,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
CVXQP3_M,0.007292016,0.432300945,0.439592961,solved,5.32068541565988e-07,0.0726971716548469,7.600979146297538e-08,0.008258332203936902,0.6831670621142514,6.83167062115427e-07,-0.05290418164804578,0.019409682864957138,1.9409688502795637e-08,2.235573000952104,60,3000,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
CVXQP3_S,0.000212772,0.000600394,0.0008131659999999999,solved,5.7154576568689595e-06,0.8164939437645373,8.164939437618219e-07,0.0005429047784808032,0.48656111364899396,4.865611135693554e-07,-0.001562199839099776,0.0653972189008057,6.539721844392368e-08,0.00415787051087264,2,100,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
DPKLO1,0.000298962,0.000526233,0.0008251949999999999,solved,6.524692980467277e-08,0.0017383502486469674,1.738350063808463e-09,8.613375387015631e-08,0.06373403932964959,6.373403930231955e-08,9.837812046109562e-07,0.5653289740454245,5.653289744282177e-07,0.050041765885388154,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
DTOC3,0.009678702,0.205502605,0.21518130700000002,solved,3.1691644863940382e-09,0.00018924342169108273,1.8924342169108274e-10,5.680881112746228e-13,5.645323483916392e-07,5.645323483916391e-13,-0.00021497689698435352,0.4559185905313387,4.5591858812029163e-07,6.046779196980025,7,350,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
DUAL1,0.000376242,0.000830475,0.001206717,solved,4.2172907670453484e-09,0.0012474421083259685,2.1086453816860925e-09,1.1735761827320929e-07,0.10780362336564185,1.078036250265674e-07,6.908460047777565e-08,0.06661664773476576,6.661664792211406e-08,0.019225669260673303,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
DUAL2,0.000459963,0.001042136,0.0015020989999999998,solved,1.7181937387498017e-09,0.0008590972370550458,8.590968686368535e-10,8.551818046359723e-08,0.07975798710643339,7.97579868696814e-08,7.743254176045822e-08,0.07474206100340487,7.474206074219089e-08,0.029436485524357073,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
DUAL3,0.000558523,0.001399918,0.001958441,solved,6.146292660025998e-09,0.003073146327327843,3.073146327327843e-09,2.2753850918425693e-07,0.1863409485932421,1.8634094801128622e-07,2.1341679032338412e-07,0.18625226975807765,1.862522698065231e-07,0.08810948874050269,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
DUAL4,0.000239171,0.000651914,0.000891085,solved,6.173375399307636e-08,0.0251814673216176,3.086687696978443e-08,2.766849389944605e-07,0.1258401995915205,1.2584020011206638e-07,2.111747851030188e-07,0.11484876715977818,1.1484876703901779e-07,0.026357343865582698,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
DUALC1,0.000170761,0.004519869,0.00469063,solved,1.2376726850070172e-08,6.105933326370496e-06,6.1059333263704964e-12,0.2467839169517826,0.07323918960481125,7.323918960119216e-08,0.004323018453931082,0.4184561568789251,4.184561566313179e-07,0.8639934587313957,14,700,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
DUALC2,0.000158191,0.00161214,0.001770331,solved,1.6144107354559918e-08,4.659617612078597e-06,7.237087025241632e-12,0.0074792132947999026,0.02835013212192986,2.8350132112447053e-08,-0.001431395862414625,0.3028247325127486,3.0282473187304386e-07,0.33004469061058345,5,275,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
DUALC5,0.000143941,0.000590934,0.000734875,solved,3.542607445958433e-08,4.331824910628921e-05,5.894521541625549e-11,3.1717560038309495e-06,0.0017818343204249647,1.7818342791312414e-09,-1.6643495489686244e-05,0.0360979203063562,3.609792007013296e-08,0.45547788282372403,1,75,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
DUALC8,0.000226592,0.001076007,0.001302599,solved,3.0321538203843975e-08,1.5119273956817295e-05,1.5119273956817284e-11,0.010200111492801164,0.0734677640265086,7.346776286667259e-08,0.006519697276938866,0.19630318046269157,1.963031755766329e-07,0.6298119400105818,1,75,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
EXDATA,0.363057912,6.644997743,7.008055655000001,solved,1.2244061714739018e-05,0.4925857614557952,5.830502112550628e-07,2.648344611141593e-06,0.535763760110258,5.357637708859175e-07,-9.55822998344642e-05,0.39116275811474854,3.9116276898798066e-07,297.2760627801827,23,1150,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
GENHS28,0.00011622,3.917e-05,0.00015539,solved,1.3897433450027083e-09,0.0006948716042177621,6.948716720185075e-10,3.5902620876271385e-09,0.001457928168657956,1.4579281686579558e-09,6.971083266194e-09,0.0024422686899443716,2.4422686899443715e-09,2.8516437768297933e-05,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
GOULDQP2,0.000408943,0.056800993,0.057209936,solved,3.362634615200477e-05,0.9825800928325433,9.82580061421719e-07,3.697312164659926e-10,0.00036969371308401554,3.696937130840155e-10,-3.3617897852826484e-07,0.3360550153716021,3.360550153833613e-07,0.00774526186075231,43,2175,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
GOULDQP3,0.000490413,0.001279399,0.001769812,solved,4.022339350484572e-09,9.993128810998864e-05,1.1722179098256522e-10,1.631459897021014e-08,0.00047672166095577166,4.767214250919758e-10,9.870644577492093e-07,1.661019647639594e-05,1.6611091695094623e-11,3.835989564946152e-05,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HS118,0.00010378,0.000472633,0.000576413,solved,1.8258021423633863e-06,0.018077248990159996,1.8077248934290953e-08,5.113051284588721e-08,0.015486586115032267,1.5486586155384447e-08,-1.5084033293533137e-06,0.0022582888142510258,2.258288644046088e-09,0.0018844567011256103,13,675,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HS21,3.148e-05,2.032e-05,5.18e-05,solved,7.621471044541431e-07,0.036292732444186876,3.629273242960786e-08,1.874919494353522e-08,0.01802807232826909,1.8028072325323154e-08,7.012517330706736e-09,0.0064930719562249556,6.493071969074759e-09,0.00022141253602089674,1,75,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HS268,2.323e-05,9.783e-05,0.00012106000000000001,solved,2.9937461788616806e-14,0.0,9.159740891662462e-16,0.005304829026330345,0.15511649546240905,1.551164954042617e-07,-0.026615756172583622,0.9201016715746005,9.201016711283253e-07,0.0007622642896559203,5,250,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HS35,1.27e-05,1.573e-05,2.843e-05,solved,8.632117123050005e-11,0.0,2.158029280762501e-11,1.7898321713616383e-11,1.988705496576889e-06,1.9887024126240427e-12,1.770514761034759e-12,9.78726302463712e-08,9.775848373878824e-14,1.9309770137002744e-08,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HS35MOD,1.256e-05,1.52e-05,2.776e-05,solved,6.93985105987867e-10,0.00017349627287476554,1.734962764678709e-10,7.3020380852994996e-09,0.000811337564912012,8.113375649120119e-10,4.96574115365242e-09,0.0002758744960243479,2.7587450847373967e-10,3.2257718305058944e-06,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HS51,2.204e-05,1.87e-05,4.074e-05,solved,6.000127132139516e-09,0.0012000254997511877,1.2000254249878421e-09,2.089465737631865e-08,0.0041789315308863855,4.1789314738175096e-09,2.7803403478299667e-08,0.0021387234224548315,2.1387233423275053e-09,2.4471073540432848e-05,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HS52,1.584e-05,1.876e-05,3.46e-05,solved,7.145616255768474e-12,4.714188947881006e-06,4.714215639479821e-12,3.233602123646081e-11,6.467981705782223e-06,6.467204247292162e-12,6.803184170798909e-11,2.89904475411394e-05,2.8990369665822152e-11,1.0992356894340524e-07,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HS53,1.5241e-05,1.121e-05,2.6451e-05,solved,3.5527750360094117e-07,0.2010122391617069,2.0101223914038972e-07,4.239780161608801e-06,0.8479560322349756,8.479560323217601e-07,2.8387329139679874e-06,0.589688422726702,5.896884226137225e-07,1.5845810231713685e-08,0,25,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HS76,1.481e-05,1.829e-05,3.31e-05,solved,4.0779076613981343e-07,0.05023295660230113,6.79651242758796e-08,3.160869573903304e-07,0.07902173938811874,7.90217393475826e-08,3.0576746839733224e-07,0.037791487279791994,3.779148719022242e-08,1.6841827303358627e-06,1,50,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HUES-MOD,0.004212967,0.555847936,0.560060903,solved,0.0003780454452453341,0.03968613826943297,3.968613826943297e-08,1.8192039246203717e-07,0.06262370853218571,6.262370853218571e-08,-59.775211066007614,0.8582365728146243,8.58236575595934e-07,90.97372959055792,38,1925,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
HUESTIS,0.004212677,4.283275716,4.287488393,solved,0.00045861539229008486,0.04814415257927794,4.814415256734341e-08,7.415374318367e-05,0.0038924299758352383,3.892429884574505e-09,-695999.6610107423,0.9992980198797115,9.99298017951793e-07,140.76334873160573,296,14825,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
KSIP,0.001228148,0.532699047,0.5339271950000001,solved,1.2540294000995544e-06,0.674719852673287,6.74719852673287e-07,1.8687368168457397e-06,0.8573700993833523,8.573700993833522e-07,1.204020365186409e-06,0.727528761342115,7.275287618117115e-07,0.33984366635021573,195,9750,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
LASER,0.000843936,0.005584075,0.006428011,solved,2.2744578941745002e-05,0.06395640564522448,6.395640564443875e-08,3.498894667676819e-06,0.004451520625889037,4.451520621809162e-09,-0.5231518447399139,0.10855567552097513,1.085556728154418e-07,0.3306252737325307,2,125,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
LISWET1,0.008500414,200.536694008,200.545194422,solved,1.997792741090139e-06,0.9999925917202082,9.999925917159883e-07,3.922410049920037e-07,0.1868615144564694,1.868615144547681e-07,-0.0042793757887455465,0.8555664367967966,8.555664383148896e-07,1.1615582241553895,8380,419025,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
LISWET10,0.009015317,24.503875962,24.512891278999998,solved,2.097504565966597e-06,0.9997241628651037,9.997241629386655e-07,1.4045370063029613e-07,0.06688367007252283,6.688367006685626e-08,-0.00022510593143319966,0.04499512841213753,4.499512624736616e-08,0.47790173266559627,1021,51075,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
LISWET11,0.009080218,28.871084306,28.880164524,solved,2.0977225869642897e-06,0.999828075047343,9.998280750451255e-07,1.228939945309208e-07,0.05852317932618577,5.852317923107585e-08,-0.0004499473034830771,0.08994447775474657,8.994447431241182e-08,0.5023182678691138,1203,60150,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
LISWET2,0.008135472,28.434778505,28.442913977,solved,1.9952038368312636e-06,0.9999863208243854,9.99986320889095e-07,1.0535879351897216e-07,0.050197147809229445,5.01971478007395e-08,-0.000185762848493509,0.05570125783947216,5.5701257683317734e-08,0.5987537181965024,1182,59100,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
LISWET3,0.008924727,28.133910801,28.142835528,solved,1.9948545452703872e-06,0.9998651242808453,9.998651242516925e-07,1.0631848509770799e-07,0.050664038646233825,5.066403864556015e-08,-0.00018413923133331822,0.09199977403257072,9.199977606861971e-08,0.670148996117453,1169,58475,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
LISWET4,0.008003951,28.04101611,28.049020061,solved,1.9948109952071806e-06,0.9998564525192465,9.998564525192439e-07,1.0735258422820711e-07,0.05116657176726356,5.116657176884185e-08,-0.00018336096289120758,0.12822153759315072,1.2822153649865672e-07,0.7101577243810001,1165,58250,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
LISWET5,0.006700293,8.306729008,8.313429301,solved,3.7113744929982503e-06,0.9997482067109552,9.997482066929686e-07,6.770776279145922e-07,0.17740846381757003,1.774084637755089e-07,-0.000231205706117762,0.007235726123175041,7.235730628465438e-09,0.13528924553268032,344,17225,5,averaged,0.8219827565612284,-1,5.4362430570629074,3.1919145591939766,-1,-1,1,1,0.7334664038394709,75,-1,8.962726016557761,1,-1,-1,1,0.6808221238455638,0.5502445978503476,-1,0,-1,-1,-1
